time room,temperature room,RH room,DP room
2022-02-23 08:50:00,5.52065,78.4383,2.06657
2022-02-23 09:00:00,5.52065,78.4612,2.07067
2022-02-23 09:10:00,5.53138,78.4383,2.077
2022-02-23 09:20:00,5.53138,78.4612,2.0811
2022-02-23 09:30:00,5.53138,78.4383,2.077
2022-02-23 09:40:00,5.53138,78.5146,2.09064
2022-02-23 09:50:00,5.53138,78.4917,2.08655
2022-02-23 10:00:00,5.5421,78.5146,2.10107
2022-02-23 10:10:00,5.5421,78.568,2.11061
2022-02-23 10:20:00,5.5421,78.6214,2.12014
2022-02-23 10:30:00,5.5421,78.568,2.11061
2022-02-23 10:40:00,5.55283,78.568,2.12104
2022-02-23 10:50:00,5.55283,78.568,2.12104
2022-02-23 11:00:00,5.55283,78.5146,2.1115
2022-02-23 11:10:00,5.56355,78.5146,2.12193
2022-02-23 11:20:00,5.56355,78.568,2.13147
2022-02-23 11:30:00,5.57428,78.568,2.1419
2022-02-23 11:40:00,5.57428,78.6214,2.15144
2022-02-23 11:50:00,5.585,78.7282,2.18093
2022-02-23 12:00:00,5.59573,78.7816,2.20088
2022-02-23 12:10:00,5.61718,78.7816,2.22175
2022-02-23 12:20:00,5.63863,78.7816,2.24262
2022-02-23 12:30:00,5.66008,78.7511,2.25805
2022-02-23 12:40:00,5.6708,78.8122,2.27936
2022-02-23 12:50:00,5.68153,78.8122,2.2898
2022-02-23 13:00:00,5.7137,78.8427,2.32654
2022-02-23 13:10:00,5.73515,78.8427,2.34741
2022-02-23 13:20:00,5.7566,78.8656,2.37236
2022-02-23 13:30:00,5.77805,78.8656,2.39323
2022-02-23 13:40:00,5.7995,78.8656,2.4141
2022-02-23 13:50:00,5.82095,78.8961,2.44042
2022-02-23 14:00:00,5.8424,78.9571,2.47217
2022-02-23 14:10:00,5.86385,78.9876,2.49848
2022-02-23 14:20:00,5.87458,78.9571,2.50348
2022-02-23 14:30:00,5.89603,78.9876,2.52979
2022-02-23 14:40:00,5.91748,78.9876,2.55067
2022-02-23 14:50:00,5.93893,78.9571,2.5661
2022-02-23 15:00:00,5.97111,78.9876,2.60285
2022-02-23 15:10:00,5.99256,78.9571,2.61828
2022-02-23 15:20:00,6.01401,78.9724,2.64188
2022-02-23 15:30:00,6.03546,78.9724,2.66275
2022-02-23 15:40:00,6.06763,78.9419,2.68861
2022-02-23 15:50:00,6.08908,78.8885,2.69994
2022-02-23 16:00:00,6.12126,78.8427,2.72306
2022-02-23 16:10:00,6.15343,78.8122,2.74891
2022-02-23 16:20:00,6.17488,78.9037,2.78615
2022-02-23 16:30:00,6.20706,78.8732,2.812
2022-02-23 16:40:00,6.22851,78.9495,2.84652
2022-02-23 16:50:00,6.26068,78.9037,2.86964
2022-02-23 17:00:00,6.28213,78.8503,2.88095
2022-02-23 17:10:00,6.30358,78.9037,2.91138
2022-02-23 17:20:00,6.31431,78.9495,2.93
2022-02-23 17:30:00,6.33576,79.0029,2.96043
2022-02-23 17:40:00,6.34648,79.0334,2.97632
2022-02-23 17:50:00,6.34648,79.0868,2.98587
2022-02-23 18:00:00,6.34648,79.125,2.99268
2022-02-23 18:10:00,6.35721,79.1479,3.00721
2022-02-23 18:20:00,6.36793,79.1784,3.02309
2022-02-23 18:30:00,6.36793,79.1479,3.01765
2022-02-23 18:40:00,6.35721,79.1784,3.01266
2022-02-23 18:50:00,6.35721,79.2318,3.02219
2022-02-23 19:00:00,6.35721,79.1936,3.01538
2022-02-23 19:10:00,6.34648,79.1936,3.00494
2022-02-23 19:20:00,6.34648,79.1402,2.99541
2022-02-23 19:30:00,6.33576,79.0868,2.97543
2022-02-23 19:40:00,6.33576,78.9495,2.95088
2022-02-23 19:50:00,6.32503,78.8503,2.92268
2022-02-23 20:00:00,6.31431,78.7969,2.90268
2022-02-23 20:10:00,6.31431,78.8198,2.90678
2022-02-23 20:20:00,6.30358,78.713,2.8772
2022-02-23 20:30:00,6.29286,78.6062,2.8476
2022-02-23 20:40:00,6.29286,78.6062,2.8476
2022-02-23 20:50:00,6.28213,78.6901,2.85223
2022-02-23 21:00:00,6.27141,78.6596,2.83633
2022-02-23 21:10:00,6.26068,78.6367,2.82179
2022-02-23 21:20:00,6.24996,78.6596,2.81546
2022-02-23 21:30:00,6.23923,78.6596,2.80503
2022-02-23 21:40:00,6.23923,78.6062,2.79545
2022-02-23 21:50:00,6.22851,78.6062,2.78502
2022-02-23 22:00:00,6.21778,78.6062,2.77459
2022-02-23 22:10:00,6.21778,78.5833,2.77048
2022-02-23 22:20:00,6.19633,78.5528,2.74414
2022-02-23 22:30:00,6.18561,78.4994,2.72412
2022-02-23 22:40:00,6.17488,78.2934,2.67665
2022-02-23 22:50:00,6.16416,78.0721,2.62635
2022-02-23 23:00:00,6.15343,78.0721,2.61592
2022-02-23 23:10:00,6.14271,78.0187,2.59586
2022-02-23 23:20:00,6.13198,77.9958,2.58131
2022-02-23 23:30:00,6.12126,77.9958,2.57089
2022-02-23 23:40:00,6.11053,78.0187,2.5646
2022-02-23 23:50:00,6.08908,78.0187,2.54375
2022-02-24 00:00:00,6.07836,78.0187,2.53333
2022-02-24 00:10:00,6.06763,77.9424,2.50914
2022-02-24 00:20:00,6.04618,77.9119,2.48278
2022-02-24 00:30:00,6.03546,77.9424,2.47787
2022-02-24 00:40:00,6.02473,77.9424,2.46745
2022-02-24 00:50:00,6.01401,77.9119,2.45152
2022-02-24 01:00:00,6.00328,77.889,2.43697
2022-02-24 01:10:00,5.99256,77.8509,2.41966
2022-02-24 01:20:00,5.97111,77.8203,2.3933
2022-02-24 01:30:00,5.97111,77.8203,2.3933
2022-02-24 01:40:00,5.96038,77.8509,2.3884
2022-02-24 01:50:00,5.93893,77.9043,2.3772
2022-02-24 02:00:00,5.91748,77.9043,2.35636
2022-02-24 02:10:00,5.90676,77.9272,2.35007
2022-02-24 02:20:00,5.88531,77.9043,2.3251
2022-02-24 02:30:00,5.86385,77.9577,2.31389
2022-02-24 02:40:00,5.85313,77.9272,2.29796
2022-02-24 02:50:00,5.8424,77.9272,2.28754
2022-02-24 03:00:00,5.82095,77.8661,2.2557
2022-02-24 03:10:00,5.81023,77.8661,2.24528
2022-02-24 03:20:00,5.78878,77.9958,2.24781
2022-02-24 03:30:00,5.77805,77.9424,2.22777
2022-02-24 03:40:00,5.76733,77.9424,2.21735
2022-02-24 03:50:00,5.7566,77.9424,2.20693
2022-02-24 04:00:00,5.73515,77.9195,2.18196
2022-02-24 04:10:00,5.7137,77.8127,2.14187
2022-02-24 04:20:00,5.70298,77.8661,2.14107
2022-02-24 04:30:00,5.6708,77.7593,2.09056
2022-02-24 04:40:00,5.66008,77.8127,2.08977
2022-02-24 04:50:00,5.66008,77.8585,2.09802
2022-02-24 05:00:00,5.63863,77.9119,2.0868
2022-02-24 05:10:00,5.61718,77.9119,2.06596
2022-02-24 05:20:00,5.60645,77.8814,2.05004
2022-02-24 05:30:00,5.585,77.8585,2.02508
2022-02-24 05:40:00,5.57428,78.0416,2.04759
2022-02-24 05:50:00,5.56355,77.9653,2.02346
2022-02-24 06:00:00,5.55283,77.9653,2.01304
2022-02-24 06:10:00,5.53138,77.9882,1.99631
2022-02-24 06:20:00,5.50993,77.9653,1.97135
2022-02-24 06:30:00,5.4992,78.0187,1.97052
2022-02-24 06:40:00,5.48848,77.9272,1.94365
2022-02-24 06:50:00,5.47775,77.9806,1.94282
2022-02-24 07:00:00,5.4563,77.8203,1.89317
2022-02-24 07:10:00,5.43485,77.8737,1.88194
2022-02-24 07:20:00,5.42413,77.9806,1.89071
2022-02-24 07:30:00,5.39195,77.8432,1.83477
2022-02-24 07:40:00,5.38123,78.0034,1.85313
2022-02-24 07:50:00,5.3705,78.0569,1.85229
2022-02-24 08:00:00,5.34905,78.1331,1.84512
2022-02-24 08:10:00,5.34905,78.0797,1.83555
2022-02-24 08:20:00,5.3276,78.0797,1.8147
2022-02-24 08:30:00,5.31687,78.0569,1.80017
2022-02-24 08:40:00,5.30615,78.0187,1.78291
2022-02-24 08:50:00,5.2847,77.9653,1.75249
2022-02-24 09:00:00,5.2847,77.9424,1.74838
2022-02-24 09:10:00,5.27397,77.9958,1.74754
2022-02-24 09:20:00,5.26325,77.9424,1.72753
2022-02-24 09:30:00,5.26325,77.9653,1.73164
2022-02-24 09:40:00,5.26325,77.9424,1.72753
2022-02-24 09:50:00,5.25252,77.8356,1.69794
2022-02-24 10:00:00,5.2418,77.8127,1.6834
2022-02-24 10:10:00,5.2418,77.6754,1.65871
2022-02-24 10:20:00,5.23107,77.7822,1.6675
2022-02-24 10:30:00,5.2418,77.889,1.69711
2022-02-24 10:40:00,5.2418,77.9958,1.71627
2022-02-24 10:50:00,5.2418,78.0187,1.72037
2022-02-24 11:00:00,5.25252,78.1026,1.74583
2022-02-24 11:10:00,5.26325,78.156,1.76582
2022-02-24 11:20:00,5.26325,78.1789,1.76992
2022-02-24 11:30:00,5.27397,78.2094,1.7858
2022-02-24 11:40:00,5.2847,78.2628,1.80578
2022-02-24 11:50:00,5.29542,78.2857,1.8203
2022-02-24 12:00:00,5.30615,78.2857,1.83073
2022-02-24 12:10:00,5.31687,78.3697,1.85616
2022-02-24 12:20:00,5.33833,78.4002,1.88247
2022-02-24 12:30:00,5.34905,78.4536,1.90243
2022-02-24 12:40:00,5.35978,78.507,1.92239
2022-02-24 12:50:00,5.38123,78.5833,1.95686
2022-02-24 13:00:00,5.4134,78.5299,1.97863
2022-02-24 13:10:00,5.42413,78.4765,1.97953
2022-02-24 13:20:00,5.44558,78.5299,2.00992
2022-02-24 13:30:00,5.46703,78.4765,2.02125
2022-02-24 13:40:00,5.50993,78.3315,2.03704
2022-02-24 13:50:00,5.56355,77.9882,2.02757
2022-02-24 14:00:00,5.60645,77.7746,2.0308
2022-02-24 14:10:00,5.66008,77.4923,2.0319
2022-02-24 14:20:00,5.69225,77.2329,2.01612
2022-02-24 14:30:00,5.73515,77.0727,2.02865
2022-02-24 14:40:00,5.77805,76.9124,2.0411
2022-02-24 14:50:00,5.7995,76.8362,2.04799
2022-02-24 15:00:00,5.82095,76.7827,2.05905
2022-02-24 15:10:00,5.82095,76.8056,2.06323
2022-02-24 15:20:00,5.83168,76.8972,2.09034
2022-02-24 15:30:00,5.8424,76.8972,2.10074
2022-02-24 15:40:00,5.86385,76.9506,2.1313
2022-02-24 15:50:00,5.90676,76.6912,2.12553
2022-02-24 16:00:00,5.93893,76.4547,2.11339
2022-02-24 16:10:00,5.96038,76.4013,2.12438
2022-02-24 16:20:00,5.96038,76.4547,2.13419
2022-02-24 16:30:00,5.98183,76.4547,2.15498
2022-02-24 16:40:00,5.99256,76.5081,2.17518
2022-02-24 16:50:00,6.00328,76.592,2.20097
2022-02-24 17:00:00,6.01401,76.6149,2.21557
2022-02-24 17:10:00,6.01401,76.6454,2.22116
2022-02-24 17:20:00,6.03546,76.6454,2.24196
2022-02-24 17:30:00,6.03546,76.6988,2.25175
2022-02-24 17:40:00,6.02473,76.859,2.27066
2022-02-24 17:50:00,6.01401,76.9659,2.27976
2022-02-24 18:00:00,6.01401,77.0421,2.29368
2022-02-24 18:10:00,6.00328,77.2024,2.31247
2022-02-24 18:20:00,6.00328,77.2176,2.31524
2022-02-24 18:30:00,6.00328,77.3321,2.33606
2022-02-24 18:40:00,6.01401,77.3855,2.35618
2022-02-24 18:50:00,6.01401,77.4923,2.37557
2022-02-24 19:00:00,6.01401,77.5457,2.38525
2022-02-24 19:10:00,6.02473,77.5686,2.39982
2022-02-24 19:20:00,6.01401,77.6525,2.40461
2022-02-24 19:30:00,6.02473,77.6525,2.41503
2022-02-24 19:40:00,6.03546,77.7059,2.43511
2022-02-24 19:50:00,6.04618,77.6754,2.44001
2022-02-24 20:00:00,6.05691,77.6754,2.45042
2022-02-24 20:10:00,6.05691,77.7059,2.45595
2022-02-24 20:20:00,6.05691,77.7517,2.46424
2022-02-24 20:30:00,6.06763,77.7822,2.48018
2022-02-24 20:40:00,6.06763,77.8356,2.48984
2022-02-24 20:50:00,6.06763,77.8356,2.48984
2022-02-24 21:00:00,6.06763,77.889,2.49949
2022-02-24 21:10:00,6.07836,77.8051,2.49473
2022-02-24 21:20:00,6.08908,77.7822,2.50101
2022-02-24 21:30:00,6.08908,77.8356,2.51067
2022-02-24 21:40:00,6.08908,77.8051,2.50515
2022-02-24 21:50:00,6.08908,77.7517,2.49549
2022-02-24 22:00:00,6.08908,77.7822,2.50101
2022-02-24 22:10:00,6.11053,77.7517,2.51633
2022-02-24 22:20:00,6.07836,77.7288,2.48093
2022-02-24 22:30:00,6.07836,77.889,2.50991
2022-02-24 22:40:00,6.07836,77.889,2.50991
2022-02-24 22:50:00,6.07836,77.8356,2.50025
2022-02-24 23:00:00,6.07836,77.8585,2.50439
2022-02-24 23:10:00,6.07836,77.9119,2.51404
2022-02-24 23:20:00,6.07836,77.9119,2.51404
2022-02-24 23:30:00,6.07836,77.9119,2.51404
2022-02-24 23:40:00,6.07836,77.8356,2.50025
2022-02-24 23:50:00,6.05691,77.4923,2.41722
2022-02-25 00:00:00,6.03546,77.4923,2.3964
2022-02-25 00:10:00,6.01401,77.5686,2.3894
2022-02-25 00:20:00,6.01401,77.5991,2.39494
2022-02-25 00:30:00,6.01401,77.4084,2.36033
2022-02-25 00:40:00,6.00328,77.3473,2.33883
2022-02-25 00:50:00,5.99256,77.3473,2.32842
2022-02-25 01:00:00,5.98183,77.2939,2.3083
2022-02-25 01:10:00,5.96038,77.2176,2.27361
2022-02-25 01:20:00,5.93893,77.3244,2.2722
2022-02-25 01:30:00,5.92821,77.3244,2.26179
2022-02-25 01:40:00,5.91748,77.4846,2.28046
2022-02-25 01:50:00,5.90676,77.5381,2.27972
2022-02-25 02:00:00,5.89603,77.5609,2.27345
2022-02-25 02:10:00,5.89603,77.4846,2.25963
2022-02-25 02:20:00,5.87458,76.9811,2.14727
2022-02-25 02:30:00,5.86385,77.5838,2.24635
2022-02-25 02:40:00,5.85313,77.4846,2.21797
2022-02-25 02:50:00,5.8424,77.5838,2.22552
2022-02-25 03:00:00,5.83168,77.6678,2.23029
2022-02-25 03:10:00,5.82095,77.5457,2.19779
2022-02-25 03:20:00,5.81023,77.5762,2.19289
2022-02-25 03:30:00,5.78878,77.4694,2.15272
2022-02-25 03:40:00,5.77805,77.1032,2.07583
2022-02-25 03:50:00,5.77805,77.1032,2.07583
2022-02-25 04:00:00,5.76733,77.1261,2.06959
2022-02-25 04:10:00,5.7566,77.1261,2.05918
2022-02-25 04:20:00,5.73515,77.1261,2.03836
2022-02-25 04:30:00,5.73515,77.1261,2.03836
2022-02-25 04:40:00,5.72443,77.1261,2.02795
2022-02-25 04:50:00,5.7137,77.1795,2.02725
2022-02-25 05:00:00,5.69225,77.2558,2.02028
2022-02-25 05:10:00,5.69225,77.2863,2.02582
2022-02-25 05:20:00,5.6708,77.3397,2.01468
2022-02-25 05:30:00,5.6708,77.416,2.0285
2022-02-25 05:40:00,5.66008,77.5152,2.03604
2022-02-25 05:50:00,5.66008,77.6449,2.05948
2022-02-25 06:00:00,5.64935,77.7212,2.06284
2022-02-25 06:10:00,5.63863,77.7517,2.05793
2022-02-25 06:20:00,5.6279,77.7746,2.05163
2022-02-25 06:30:00,5.61718,77.7517,2.03709
2022-02-25 06:40:00,5.61718,77.828,2.05084
2022-02-25 06:50:00,5.59573,77.828,2.03
2022-02-25 07:00:00,5.585,77.7517,2.00583
2022-02-25 07:10:00,5.585,77.6983,1.9962
2022-02-25 07:20:00,5.57428,77.6449,1.97615
2022-02-25 07:30:00,5.56355,77.7517,1.985
2022-02-25 07:40:00,5.56355,77.6983,1.97537
2022-02-25 07:50:00,5.5421,77.6754,1.9504
2022-02-25 08:00:00,5.53138,77.6754,1.93998
2022-02-25 08:10:00,5.52065,77.6983,1.93369
2022-02-25 08:20:00,5.50993,77.6983,1.92328
2022-02-25 08:30:00,5.48848,77.6983,1.90244
2022-02-25 08:40:00,5.48848,77.8585,1.9313
2022-02-25 08:50:00,5.47775,77.7517,1.90165
2022-02-25 09:00:00,5.46703,77.683,1.87886
2022-02-25 09:10:00,5.46703,77.683,1.87886
2022-02-25 09:20:00,5.4563,77.683,1.86844
2022-02-25 09:30:00,5.4563,77.7135,1.87394
2022-02-25 09:40:00,5.44558,77.683,1.85802
2022-02-25 09:50:00,5.44558,77.6067,1.84426
2022-02-25 10:00:00,5.43485,77.5304,1.82008
2022-02-25 10:10:00,5.42413,77.4999,1.80415
2022-02-25 10:20:00,5.4134,77.4007,1.77582
2022-02-25 10:30:00,5.39195,77.477,1.76878
2022-02-25 10:40:00,5.38123,77.3168,1.72941
2022-02-25 10:50:00,5.38123,77.21,1.71007
2022-02-25 11:00:00,5.3705,77.1871,1.69552
2022-02-25 11:10:00,5.3705,77.1337,1.68584
2022-02-25 11:20:00,5.38123,76.8972,1.65332
2022-02-25 11:30:00,5.38123,76.8209,1.63944
2022-02-25 11:40:00,5.3705,76.2639,1.52739
2022-02-25 11:50:00,5.3705,76.6073,1.59013
2022-02-25 12:00:00,5.3705,76.5005,1.57064
2022-02-25 12:10:00,5.3705,76.4242,1.5567
2022-02-25 12:20:00,5.35978,76.2945,1.52258
2022-02-25 12:30:00,5.35978,75.5086,1.37811
2022-02-25 12:40:00,5.3705,75.2187,1.33485
2022-02-25 12:50:00,5.3705,75.0661,1.30654
2022-02-25 13:00:00,5.3705,75.0432,1.30229
2022-02-25 13:10:00,5.38123,75.0432,1.31267
2022-02-25 13:20:00,5.4134,74.7838,1.29553
2022-02-25 13:30:00,5.42413,74.7533,1.30021
2022-02-25 13:40:00,5.43485,74.5779,1.27783
2022-02-25 13:50:00,5.44558,74.8601,1.34086
2022-02-25 14:00:00,5.44558,74.6236,1.29675
2022-02-25 14:10:00,5.44558,74.4939,1.27251
2022-02-25 14:20:00,5.44558,74.4176,1.25823
2022-02-25 14:30:00,5.44558,74.4405,1.26252
2022-02-25 14:40:00,5.43485,74.471,1.25786
2022-02-25 14:50:00,5.43485,74.1888,1.20496
2022-02-25 15:00:00,5.43485,74.1582,1.19923
2022-02-25 15:10:00,5.43485,74.0056,1.17055
2022-02-25 15:20:00,5.43485,74.0285,1.17485
2022-02-25 15:30:00,5.43485,73.9522,1.1605
2022-02-25 15:40:00,5.42413,74.0056,1.16019
2022-02-25 15:50:00,5.4134,74.0056,1.14983
2022-02-25 16:00:00,5.4134,74.1125,1.16991
2022-02-25 16:10:00,5.39195,74.1888,1.16351
2022-02-25 16:20:00,5.39195,74.3413,1.19211
2022-02-25 16:30:00,5.39195,74.3413,1.19211
2022-02-25 16:40:00,5.38123,74.3185,1.17746
2022-02-25 16:50:00,5.3705,74.3185,1.1671
2022-02-25 17:00:00,5.3705,74.4176,1.18566
2022-02-25 17:10:00,5.3705,74.4939,1.19993
2022-02-25 17:20:00,5.35978,74.5473,1.19955
2022-02-25 17:30:00,5.35978,74.677,1.22376
2022-02-25 17:40:00,5.35978,74.6541,1.21949
2022-02-25 17:50:00,5.34905,74.6999,1.21765
2022-02-25 18:00:00,5.34905,74.677,1.21338
2022-02-25 18:10:00,5.34905,74.677,1.21338
2022-02-25 18:20:00,5.34905,74.8296,1.24182
2022-02-25 18:30:00,5.33833,74.9135,1.24706
2022-02-25 18:40:00,5.33833,74.9593,1.25557
2022-02-25 18:50:00,5.3276,75.0661,1.26503
2022-02-25 19:00:00,5.3276,75.1195,1.27494
2022-02-25 19:10:00,5.31687,75.1653,1.27305
2022-02-25 19:20:00,5.30615,75.089,1.24852
2022-02-25 19:30:00,5.30615,75.1577,1.26126
2022-02-25 19:40:00,5.30615,75.3179,1.29093
2022-02-25 19:50:00,5.29542,75.3713,1.29043
2022-02-25 20:00:00,5.27397,75.3942,1.2739
2022-02-25 20:10:00,5.26325,75.4934,1.28183
2022-02-25 20:20:00,5.26325,75.5773,1.29732
2022-02-25 20:30:00,5.26325,75.6536,1.31138
2022-02-25 20:40:00,5.25252,75.707,1.31083
2022-02-25 20:50:00,5.25252,75.7528,1.31925
2022-02-25 21:00:00,5.2418,75.8367,1.3243
2022-02-25 21:10:00,5.2418,75.913,1.33832
2022-02-25 21:20:00,5.23107,75.9435,1.33353
2022-02-25 21:30:00,5.23107,76.0198,1.34753
2022-02-25 21:40:00,5.22035,76.0732,1.34693
2022-02-25 21:50:00,5.20962,76.1266,1.34632
2022-02-25 22:00:00,5.1989,76.1495,1.34012
2022-02-25 22:10:00,5.18817,76.18,1.33531
2022-02-25 22:20:00,5.18817,76.2029,1.3395
2022-02-25 22:30:00,5.17745,76.2563,1.33887
2022-02-25 22:40:00,5.16672,76.2563,1.32847
2022-02-25 22:50:00,5.156,76.3097,1.32784
2022-02-25 23:00:00,5.14527,76.3326,1.32162
2022-02-25 23:10:00,5.13455,76.3631,1.3168
2022-02-25 23:20:00,5.13455,76.325,1.30983
2022-02-25 23:30:00,5.1131,76.3784,1.29879
2022-02-25 23:40:00,5.1131,76.4013,1.30296
2022-02-25 23:50:00,5.10237,76.4013,1.29256
2022-02-26 00:00:00,5.10237,76.3784,1.28839
2022-02-26 00:10:00,5.09165,76.4852,1.29746
2022-02-26 00:20:00,5.08092,76.4852,1.28706
2022-02-26 00:30:00,5.08092,76.5386,1.29679
2022-02-26 00:40:00,5.0702,76.5386,1.28639
2022-02-26 00:50:00,5.05947,76.6149,1.28988
2022-02-26 01:00:00,5.04875,76.4852,1.25587
2022-02-26 01:10:00,5.03802,76.6149,1.26907
2022-02-26 01:20:00,5.0273,76.6683,1.26838
2022-02-26 01:30:00,5.01657,76.7217,1.26768
2022-02-26 01:40:00,5.00585,76.7675,1.26559
2022-02-26 01:50:00,4.99512,76.7446,1.25103
2022-02-26 02:00:00,4.9844,76.7446,1.24062
2022-02-26 02:10:00,4.97367,76.7675,1.23437
2022-02-26 02:20:00,4.97367,76.7675,1.23437
2022-02-26 02:30:00,4.96295,76.7599,1.22259
2022-02-26 02:40:00,4.95222,76.7904,1.21772
2022-02-26 02:50:00,4.9415,76.7904,1.20731
2022-02-26 03:00:00,4.93077,76.8133,1.20106
2022-02-26 03:10:00,4.92005,76.8438,1.19619
2022-02-26 03:20:00,4.90932,76.8438,1.18578
2022-02-26 03:30:00,4.8986,76.8133,1.16984
2022-02-26 03:40:00,4.88787,76.8667,1.16912
2022-02-26 03:50:00,4.87715,76.8667,1.15871
2022-02-26 04:00:00,4.87715,76.8667,1.15871
2022-02-26 04:10:00,4.8557,76.7904,1.12408
2022-02-26 04:20:00,4.8557,76.7904,1.12408
2022-02-26 04:30:00,4.84497,76.8133,1.11782
2022-02-26 04:40:00,4.83425,76.7904,1.10327
2022-02-26 04:50:00,4.82352,76.8438,1.10254
2022-02-26 05:00:00,4.8128,76.737,1.07278
2022-02-26 05:10:00,4.80207,76.7065,1.05684
2022-02-26 05:20:00,4.79135,76.6836,1.04229
2022-02-26 05:30:00,4.78062,76.6836,1.03189
2022-02-26 05:40:00,4.7699,76.6454,1.01456
2022-02-26 05:50:00,4.74844,76.592,0.984068
2022-02-26 06:00:00,4.74844,76.592,0.984068
2022-02-26 06:10:00,4.73772,76.592,0.973666
2022-02-26 06:20:00,4.73772,76.592,0.973666
2022-02-26 06:30:00,4.71627,76.5386,0.943169
2022-02-26 06:40:00,4.70554,76.4623,0.918911
2022-02-26 06:50:00,4.68409,76.5157,0.907811
2022-02-26 07:00:00,4.67337,76.4394,0.883553
2022-02-26 07:10:00,4.66264,76.4394,0.873154
2022-02-26 07:20:00,4.65192,76.4089,0.857209
2022-02-26 07:30:00,4.64119,76.4089,0.84681
2022-02-26 07:40:00,4.63047,76.4089,0.836411
2022-02-26 07:50:00,4.60902,76.4013,0.814227
2022-02-26 08:00:00,4.59829,76.3784,0.799669
2022-02-26 08:10:00,4.57684,76.3784,0.778872
2022-02-26 08:20:00,4.57684,76.3784,0.778872
2022-02-26 08:30:00,4.55539,76.4013,0.762232
2022-02-26 08:40:00,4.55539,76.4318,0.767774
2022-02-26 08:50:00,4.54467,76.4318,0.757374
2022-02-26 09:00:00,4.52322,76.4318,0.736575
2022-02-26 09:10:00,4.52322,76.4318,0.736575
2022-02-26 09:20:00,4.51249,76.4776,0.734482
2022-02-26 09:30:00,4.50177,76.5081,0.729616
2022-02-26 09:40:00,4.49104,76.531,0.723364
2022-02-26 09:50:00,4.49104,76.531,0.723364
2022-02-26 10:00:00,4.49104,76.5615,0.728895
2022-02-26 10:10:00,4.48032,76.5844,0.722639
2022-02-26 10:20:00,4.48032,76.6149,0.728166
2022-02-26 10:30:00,4.48032,76.6607,0.736452
2022-02-26 10:40:00,4.49104,76.7446,0.762037
2022-02-26 10:50:00,4.50177,76.8972,0.800009
2022-02-26 11:00:00,4.51249,77.004,0.829685
2022-02-26 11:10:00,4.51249,77.0574,0.839311
2022-02-26 11:20:00,4.52322,77.0345,0.845596
2022-02-26 11:30:00,4.54467,77.0345,0.866413
2022-02-26 11:40:00,4.55539,76.9811,0.86719
2022-02-26 11:50:00,4.56612,76.9811,0.877598
2022-02-26 12:00:00,4.57684,76.9277,0.878366
2022-02-26 12:10:00,4.58757,76.8972,0.883262
2022-02-26 12:20:00,4.59829,76.8972,0.893669
2022-02-26 12:30:00,4.63047,76.8285,0.912476
2022-02-26 12:40:00,4.64119,76.7522,0.909078
2022-02-26 12:50:00,4.66264,76.6988,0.920215
2022-02-26 13:00:00,4.68409,76.6454,0.931343
2022-02-26 13:10:00,4.69482,76.5691,0.927907
2022-02-26 13:20:00,4.71627,76.5157,0.939013
2022-02-26 13:30:00,4.73772,76.4089,0.940401
2022-02-26 13:40:00,4.74844,76.386,0.946636
2022-02-26 13:50:00,4.75917,76.3326,0.947314
2022-02-26 14:00:00,4.7699,76.2792,0.947985
2022-02-26 14:10:00,4.79135,76.3097,0.974339
2022-02-26 14:20:00,4.80207,76.2639,0.976394
2022-02-26 14:30:00,4.82352,76.18,0.981881
2022-02-26 14:40:00,4.83425,76.2105,0.997844
2022-02-26 14:50:00,4.84497,76.1571,0.998493
2022-02-26 15:00:00,4.86642,76.0503,0.999768
2022-02-26 15:10:00,4.87715,76.0274,1.00598
2022-02-26 15:20:00,4.88787,76.0274,1.01637
2022-02-26 15:30:00,4.8986,75.9969,1.02118
2022-02-26 15:40:00,4.92005,75.9969,1.04196
2022-02-26 15:50:00,4.92005,75.974,1.03777
2022-02-26 16:00:00,4.93077,75.9206,1.03839
2022-02-26 16:10:00,4.9415,75.8443,1.03479
2022-02-26 16:20:00,4.95222,75.7909,1.03539
2022-02-26 16:30:00,4.96295,75.7375,1.03597
2022-02-26 16:40:00,4.97367,75.6689,1.03375
2022-02-26 16:50:00,4.9844,75.6154,1.03431
2022-02-26 17:00:00,4.99512,75.6154,1.0447
2022-02-26 17:10:00,4.99512,75.6383,1.04891
2022-02-26 17:20:00,5.00585,75.5926,1.05087
2022-02-26 17:30:00,5.00585,75.5926,1.05087
2022-02-26 17:40:00,5.00585,75.5926,1.05087
2022-02-26 17:50:00,5.00585,75.6383,1.0593
2022-02-26 18:00:00,5.00585,75.6383,1.0593
2022-02-26 18:10:00,5.00585,75.6383,1.0593
2022-02-26 18:20:00,4.99512,75.6689,1.05452
2022-02-26 18:30:00,4.9844,75.6917,1.04834
2022-02-26 18:40:00,4.9844,75.7451,1.05815
2022-02-26 18:50:00,4.97367,75.8214,1.06176
2022-02-26 19:00:00,4.96295,75.7909,1.04578
2022-02-26 19:10:00,4.95222,75.8138,1.03959
2022-02-26 19:20:00,4.9415,75.9206,1.04878
2022-02-26 19:30:00,4.93077,75.974,1.04817
2022-02-26 19:40:00,4.92005,76.0274,1.04755
2022-02-26 19:50:00,4.90932,75.9969,1.03157
2022-02-26 20:00:00,4.8986,75.9969,1.02118
2022-02-26 20:10:00,4.88787,75.9969,1.01079
